"scen","country","iso3n","period","cob","sex","agegr","edu3","edu_names3","pop","imm","emi"
"Medium","Ireland",372,"2030-2034","NAT","Male","20-39","e5","Middle",173265,629,207
"Medium","Ireland",372,"2030-2034","NAT","Male","20-39","e6","High",315095,2612,2152
"Medium","Ireland",372,"2030-2034","NAT","Male","40-64","e4","Low",118520,483,123
"Medium","Ireland",372,"2030-2034","NAT","Male","40-64","e5","Middle",142978,521,241
"Medium","Ireland",372,"2030-2034","NAT","Male","40-64","e6","High",336491,2295,2766
"Medium","Ireland",372,"2030-2034","NAT","Male","65+","e4","Low",164153,204,114
"Medium","Ireland",372,"2030-2034","NAT","Male","65+","e5","Middle",92667,173,79
"Medium","Ireland",372,"2030-2034","NAT","Male","65+","e6","High",118247,529,456
"Medium","Ireland",372,"2030-2034","NEU","Female","0-19","e4","Low",16778,5660,1688
"Medium","Ireland",372,"2030-2034","NEU","Female","0-19","e5","Middle",5401,3718,1805
"Medium","Ireland",372,"2030-2034","NEU","Female","0-19","e6","High",662,3528,1306
"Medium","Ireland",372,"2030-2034","NEU","Female","20-39","e4","Low",7527,3538,240
"Medium","Ireland",372,"2030-2034","NEU","Female","20-39","e5","Middle",16496,5300,1363
"Medium","Ireland",372,"2030-2034","NEU","Female","20-39","e6","High",75558,8937,6301
"Medium","Ireland",372,"2030-2034","NEU","Female","40-64","e4","Low",18699,1984,370
"Medium","Ireland",372,"2030-2034","NEU","Female","40-64","e5","Middle",33808,1002,450
"Medium","Ireland",372,"2030-2034","NEU","Female","40-64","e6","High",115592,1997,2008
"Medium","Ireland",372,"2030-2034","NEU","Female","65+","e4","Low",14811,323,129
"Medium","Ireland",372,"2030-2034","NEU","Female","65+","e5","Middle",18889,161,79
"Medium","Ireland",372,"2030-2034","NEU","Female","65+","e6","High",28361,284,226
"Medium","Ireland",372,"2030-2034","NEU","Male","0-19","e4","Low",17494,5840,1819
"Medium","Ireland",372,"2030-2034","NEU","Male","0-19","e5","Middle",5322,3785,2207
"Medium","Ireland",372,"2030-2034","NEU","Male","0-19","e6","High",693,2879,1113
"Medium","Ireland",372,"2030-2034","NEU","Male","20-39","e4","Low",9262,4276,465
"Medium","Ireland",372,"2030-2034","NEU","Male","20-39","e5","Middle",19763,5513,1792
"Medium","Ireland",372,"2030-2034","NEU","Male","20-39","e6","High",67887,9143,7252
"Medium","Ireland",372,"2030-2034","NEU","Male","40-64","e4","Low",23556,2278,527
"Medium","Ireland",372,"2030-2034","NEU","Male","40-64","e5","Middle",34238,1083,496
"Medium","Ireland",372,"2030-2034","NEU","Male","40-64","e6","High",101942,1811,2167
"Medium","Ireland",372,"2030-2034","NEU","Male","65+","e4","Low",14462,291,157
"Medium","Ireland",372,"2030-2034","NEU","Male","65+","e5","Middle",14537,128,59
"Medium","Ireland",372,"2030-2034","NEU","Male","65+","e6","High",29763,250,216
"Medium","Ireland",372,"2035-2039","EU","Female","0-19","e4","Low",1340,598,276
"Medium","Ireland",372,"2035-2039","EU","Female","0-19","e5","Middle",1330,1515,684
"Medium","Ireland",372,"2035-2039","EU","Female","0-19","e6","High",79,2718,908
"Medium","Ireland",372,"2035-2039","EU","Female","20-39","e4","Low",3294,133,9
"Medium","Ireland",372,"2035-2039","EU","Female","20-39","e5","Middle",11482,1718,444
"Medium","Ireland",372,"2035-2039","EU","Female","20-39","e6","High",32765,10085,7217
"Medium","Ireland",372,"2035-2039","EU","Female","40-64","e4","Low",9856,314,54
"Medium","Ireland",372,"2035-2039","EU","Female","40-64","e5","Middle",35765,1037,440
"Medium","Ireland",372,"2035-2039","EU","Female","40-64","e6","High",67138,4462,4182
"Medium","Ireland",372,"2035-2039","EU","Female","65+","e4","Low",3354,173,59
"Medium","Ireland",372,"2035-2039","EU","Female","65+","e5","Middle",9147,372,191
"Medium","Ireland",372,"2035-2039","EU","Female","65+","e6","High",10223,999,890
"Medium","Ireland",372,"2035-2039","EU","Male","0-19","e4","Low",1445,675,315
"Medium","Ireland",372,"2035-2039","EU","Male","0-19","e5","Middle",1291,1563,859
"Medium","Ireland",372,"2035-2039","EU","Male","0-19","e6","High",82,1561,545
"Medium","Ireland",372,"2035-2039","EU","Male","20-39","e4","Low",4754,298,31
"Medium","Ireland",372,"2035-2039","EU","Male","20-39","e5","Middle",14741,2262,737
"Medium","Ireland",372,"2035-2039","EU","Male","20-39","e6","High",22608,7733,6362
"Medium","Ireland",372,"2035-2039","EU","Male","40-64","e4","Low",13632,470,99
"Medium","Ireland",372,"2035-2039","EU","Male","40-64","e5","Middle",42624,1136,501
"Medium","Ireland",372,"2035-2039","EU","Male","40-64","e6","High",45935,3149,3515
"Medium","Ireland",372,"2035-2039","EU","Male","65+","e4","Low",3411,161,71
"Medium","Ireland",372,"2035-2039","EU","Male","65+","e5","Middle",9409,305,144
"Medium","Ireland",372,"2035-2039","EU","Male","65+","e6","High",8170,664,678
"Medium","Ireland",372,"2035-2039","NAT","Female","0-19","e4","Low",129708,54,21
"Medium","Ireland",372,"2035-2039","NAT","Female","0-19","e5","Middle",135909,201,94
"Medium","Ireland",372,"2035-2039","NAT","Female","0-19","e6","High",275019,511,205
"Medium","Ireland",372,"2035-2039","NAT","Female","20-39","e4","Low",19105,57,4
"Medium","Ireland",372,"2035-2039","NAT","Female","20-39","e5","Middle",141695,525,134
"Medium","Ireland",372,"2035-2039","NAT","Female","20-39","e6","High",400473,3369,2416
"Medium","Ireland",372,"2035-2039","NAT","Female","40-64","e4","Low",55803,234,41
"Medium","Ireland",372,"2035-2039","NAT","Female","40-64","e5","Middle",145552,469,201
"Medium","Ireland",372,"2035-2039","NAT","Female","40-64","e6","High",400605,2874,2766
"Medium","Ireland",372,"2035-2039","NAT","Female","65+","e4","Low",151548,161,56
"Medium","Ireland",372,"2035-2039","NAT","Female","65+","e5","Middle",149925,209,107
"Medium","Ireland",372,"2035-2039","NAT","Female","65+","e6","High",169227,714,635
"Medium","Ireland",372,"2035-2039","NAT","Male","0-19","e4","Low",137952,64,26
"Medium","Ireland",372,"2035-2039","NAT","Male","0-19","e5","Middle",141657,203,118
"Medium","Ireland",372,"2035-2039","NAT","Male","0-19","e6","High",289688,347,157
"Medium","Ireland",372,"2035-2039","NAT","Male","20-39","e4","Low",33035,115,12
"Medium","Ireland",372,"2035-2039","NAT","Male","20-39","e5","Middle",180619,623,202
"Medium","Ireland",372,"2035-2039","NAT","Male","20-39","e6","High",371569,2681,2224
"Medium","Ireland",372,"2035-2039","NAT","Male","40-64","e4","Low",92939,337,75
"Medium","Ireland",372,"2035-2039","NAT","Male","40-64","e5","Middle",135780,429,192
"Medium","Ireland",372,"2035-2039","NAT","Male","40-64","e6","High",353650,2131,2434
"Medium","Ireland",372,"2035-2039","NAT","Male","65+","e4","Low",153964,169,76
"Medium","Ireland",372,"2035-2039","NAT","Male","65+","e5","Middle",102597,161,76
"Medium","Ireland",372,"2035-2039","NAT","Male","65+","e6","High",149180,553,564
"Medium","Ireland",372,"2035-2039","NEU","Female","0-19","e4","Low",8500,5625,1559
"Medium","Ireland",372,"2035-2039","NEU","Female","0-19","e5","Middle",4390,4219,1892
"Medium","Ireland",372,"2035-2039","NEU","Female","0-19","e6","High",431,4267,1426
"Medium","Ireland",372,"2035-2039","NEU","Female","20-39","e4","Low",6422,3387,202
"Medium","Ireland",372,"2035-2039","NEU","Female","20-39","e5","Middle",15035,6055,1525
"Medium","Ireland",372,"2035-2039","NEU","Female","20-39","e6","High",68196,11176,7880
"Medium","Ireland",372,"2035-2039","NEU","Female","40-64","e4","Low",18308,2147,334
"Medium","Ireland",372,"2035-2039","NEU","Female","40-64","e5","Middle",31012,1296,528
"Medium","Ireland",372,"2035-2039","NEU","Female","40-64","e6","High",127593,2731,2503
"Medium","Ireland",372,"2035-2039","NEU","Female","65+","e4","Low",17189,435,145
"Medium","Ireland",372,"2035-2039","NEU","Female","65+","e5","Middle",24776,198,101
"Medium","Ireland",372,"2035-2039","NEU","Female","65+","e6","High",42520,382,341
"Medium","Ireland",372,"2035-2039","NEU","Male","0-19","e4","Low",8780,5785,1688
"Medium","Ireland",372,"2035-2039","NEU","Male","0-19","e5","Middle",4249,4297,2314
"Medium","Ireland",372,"2035-2039","NEU","Male","0-19","e6","High",442,3371,1177
"Medium","Ireland",372,"2035-2039","NEU","Male","20-39","e4","Low",7791,4063,411
"Medium","Ireland",372,"2035-2039","NEU","Male","20-39","e5","Middle",18254,6294,2033
"Medium","Ireland",372,"2035-2039","NEU","Male","20-39","e6","High",61540,11234,9027
"Medium","Ireland",372,"2035-2039","NEU","Male","40-64","e4","Low",22484,2500,489
"Medium","Ireland",372,"2035-2039","NEU","Male","40-64","e5","Middle",33211,1391,595
"Medium","Ireland",372,"2035-2039","NEU","Male","40-64","e6","High",110321,2468,2718
"Medium","Ireland",372,"2035-2039","NEU","Male","65+","e4","Low",17870,389,168
"Medium","Ireland",372,"2035-2039","NEU","Male","65+","e5","Middle",19762,166,78
"Medium","Ireland",372,"2035-2039","NEU","Male","65+","e6","High",42128,330,339
"Medium","Ireland",372,"2040-2044","EU","Female","0-19","e4","Low",567,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","0-19","e5","Middle",758,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","0-19","e6","High",22,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","20-39","e4","Low",2513,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","20-39","e5","Middle",8397,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","20-39","e6","High",28025,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","40-64","e4","Low",9593,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","40-64","e5","Middle",34338,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","40-64","e6","High",70130,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","65+","e4","Low",4748,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","65+","e5","Middle",14393,0,0
"Medium","Ireland",372,"2040-2044","EU","Female","65+","e6","High",18092,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","0-19","e4","Low",590,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","0-19","e5","Middle",721,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","0-19","e6","High",22,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","20-39","e4","Low",3622,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","20-39","e5","Middle",11147,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","20-39","e6","High",18899,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","40-64","e4","Low",13182,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","40-64","e5","Middle",40452,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","40-64","e6","High",45936,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","65+","e4","Low",5311,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","65+","e5","Middle",16130,0,0
"Medium","Ireland",372,"2040-2044","EU","Male","65+","e6","High",14100,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","0-19","e4","Low",117852,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","0-19","e5","Middle",126596,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","0-19","e6","High",297542,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","20-39","e4","Low",16239,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","20-39","e5","Middle",133590,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","20-39","e6","High",440545,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","40-64","e4","Low",43229,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","40-64","e5","Middle",128140,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","40-64","e6","High",415186,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","65+","e4","Low",131020,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","65+","e5","Middle",162724,0,0
"Medium","Ireland",372,"2040-2044","NAT","Female","65+","e6","High",226166,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","0-19","e4","Low",126015,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","0-19","e5","Middle",132425,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","0-19","e6","High",313712,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","20-39","e4","Low",27796,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","20-39","e5","Middle",176203,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","20-39","e6","High",410564,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","40-64","e4","Low",73603,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","40-64","e5","Middle",128512,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","40-64","e6","High",373033,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","65+","e4","Low",139236,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","65+","e5","Middle",112311,0,0
"Medium","Ireland",372,"2040-2044","NAT","Male","65+","e6","High",191817,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","0-19","e4","Low",5572,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","0-19","e5","Middle",2651,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","0-19","e6","High",145,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","20-39","e4","Low",5565,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","20-39","e5","Middle",13008,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","20-39","e6","High",65960,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","40-64","e4","Low",18241,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","40-64","e5","Middle",28492,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","40-64","e6","High",131857,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","65+","e4","Low",18663,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","65+","e5","Middle",28770,0,0
"Medium","Ireland",372,"2040-2044","NEU","Female","65+","e6","High",58366,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","0-19","e4","Low",5695,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","0-19","e5","Middle",2565,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","0-19","e6","High",151,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","20-39","e4","Low",6571,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","20-39","e5","Middle",15730,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","20-39","e6","High",58812,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","40-64","e4","Low",22303,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","40-64","e5","Middle",31680,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","40-64","e6","High",113640,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","65+","e4","Low",19450,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","65+","e5","Middle",23809,0,0
"Medium","Ireland",372,"2040-2044","NEU","Male","65+","e6","High",54112,0,0
"Medium","Italy",380,"2020-2024","EU","Female","0-19","e4","Low",49760,7657,2642
"Medium","Italy",380,"2020-2024","EU","Female","0-19","e5","Middle",3034,7368,2910
"Medium","Italy",380,"2020-2024","EU","Female","0-19","e6","High",140,2247,942
"Medium","Italy",380,"2020-2024","EU","Female","20-39","e4","Low",95172,3037,617
"Medium","Italy",380,"2020-2024","EU","Female","20-39","e5","Middle",116166,13829,5430
"Medium","Italy",380,"2020-2024","EU","Female","20-39","e6","High",59329,24780,13159
"Medium","Italy",380,"2020-2024","EU","Female","40-64","e4","Low",188738,4182,2782
"Medium","Italy",380,"2020-2024","EU","Female","40-64","e5","Middle",244103,8884,7321
"Medium","Italy",380,"2020-2024","EU","Female","40-64","e6","High",128086,8816,8047
"Medium","Italy",380,"2020-2024","EU","Female","65+","e4","Low",54314,1948,2188
"Medium","Italy",380,"2020-2024","EU","Female","65+","e5","Middle",39258,1572,1041
"Medium","Italy",380,"2020-2024","EU","Female","65+","e6","High",18520,1343,1121
"Medium","Italy",380,"2020-2024","EU","Male","0-19","e4","Low",52340,8023,3167
"Medium","Italy",380,"2020-2024","EU","Male","0-19","e5","Middle",2872,7727,3647
"Medium","Italy",380,"2020-2024","EU","Male","0-19","e6","High",172,1003,425
"Medium","Italy",380,"2020-2024","EU","Male","20-39","e4","Low",81870,4122,1234
"Medium","Italy",380,"2020-2024","EU","Male","20-39","e5","Middle",90310,16383,7792
"Medium","Italy",380,"2020-2024","EU","Male","20-39","e6","High",31853,15692,10000
"Medium","Italy",380,"2020-2024","EU","Male","40-64","e4","Low",129738,3529,2858
"Medium","Italy",380,"2020-2024","EU","Male","40-64","e5","Middle",142522,9323,7579
"Medium","Italy",380,"2020-2024","EU","Male","40-64","e6","High",55148,6421,6034
"Medium","Italy",380,"2020-2024","EU","Male","65+","e4","Low",17105,910,1239
"Medium","Italy",380,"2020-2024","EU","Male","65+","e5","Middle",13076,1339,1137
"Medium","Italy",380,"2020-2024","EU","Male","65+","e6","High",8621,1153,1147
"Medium","Italy",380,"2020-2024","NAT","Female","0-19","e4","Low",4674749,1837,638
"Medium","Italy",380,"2020-2024","NAT","Female","0-19","e5","Middle",242462,1521,587
"Medium","Italy",380,"2020-2024","NAT","Female","0-19","e6","High",4065,478,200
"Medium","Italy",380,"2020-2024","NAT","Female","20-39","e4","Low",636836,820,178
"Medium","Italy",380,"2020-2024","NAT","Female","20-39","e5","Middle",2547280,3398,1396
"Medium","Italy",380,"2020-2024","NAT","Female","20-39","e6","High",2077235,7498,4073
"Medium","Italy",380,"2020-2024","NAT","Female","40-64","e4","Low",3305392,2278,1597
"Medium","Italy",380,"2020-2024","NAT","Female","40-64","e5","Middle",3813363,3072,2525
"Medium","Italy",380,"2020-2024","NAT","Female","40-64","e6","High",2468979,5451,4921
"Medium","Italy",380,"2020-2024","NAT","Female","65+","e4","Low",5388586,1309,1487
"Medium","Italy",380,"2020-2024","NAT","Female","65+","e5","Middle",1448296,1097,725
"Medium","Italy",380,"2020-2024","NAT","Female","65+","e6","High",640643,1245,1041
"Medium","Italy",380,"2020-2024","NAT","Male","0-19","e4","Low",4975597,1933,765
"Medium","Italy",380,"2020-2024","NAT","Male","0-19","e5","Middle",229725,1492,687
"Medium","Italy",380,"2020-2024","NAT","Male","0-19","e6","High",5569,260,110
"Medium","Italy",380,"2020-2024","NAT","Male","20-39","e4","Low",968283,1388,457
"Medium","Italy",380,"2020-2024","NAT","Male","20-39","e5","Middle",2948984,4009,1999
"Medium","Italy",380,"2020-2024","NAT","Male","20-39","e6","High",1546275,6196,4022
"Medium","Italy",380,"2020-2024","NAT","Male","40-64","e4","Low",3759713,3241,2811
"Medium","Italy",380,"2020-2024","NAT","Male","40-64","e5","Middle",3838527,4081,3299
"Medium","Italy",380,"2020-2024","NAT","Male","40-64","e6","High",1955231,5955,5577
